task,model,arm,row,group,raw,GROUNDING,BIOLOGY,COHERENCE,SPECIFICITY,NO_FABRICATION,CLINICAL_USE,MEAN
T2_brainage,qwen7b,shuffled,211,OAS2_0070,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=2,3.0,4.0,3.0,2.0,3.0,2.0,2.833333333333333
T2_brainage,qwen7b,shuffled,83,OAS1_0279,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,33,OAS1_0112,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,3.0,3.0,3.0,2.0,4.0,2.0,2.833333333333333
T2_brainage,qwen7b,genuine,41,OAS1_0139,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,genuine,11,OAS1_0033,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,genuine,206,OAS2_0068,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,3.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,genuine,42,OAS1_0146,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,17,OAS1_0065,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,3.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,genuine,27,OAS1_0085,SCORES: GROUNDING=3 BIOLOGY=2 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,3.0,2.0,3.0,2.0,4.0,2.0,2.6666666666666665
T2_brainage,qwen7b,genuine,214,OAS2_0073,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,shuffled,223,OAS2_0077,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,71,OAS1_0241,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,2.0,3.0,3.0,2.0,4.0,2.0,2.6666666666666665
T2_brainage,qwen7b,shuffled,234,OAS2_0091,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,103,OAS1_0343,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,141,OAS2_0008,SCORES: GROUNDING=4 BIOLOGY=3 COHERENCE=3 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=3,4.0,3.0,3.0,4.0,4.0,3.0,3.5
T2_brainage,qwen7b,shuffled,108,OAS1_0357,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,270,OAS2_0128,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,genuine,111,OAS1_0365,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,genuine,10,OAS1_0032,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T2_brainage,qwen7b,genuine,309,OAS2_0174,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,shuffled,319,OAS2_0183,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,112,OAS1_0366,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,genuine,308,OAS2_0174,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,genuine,210,OAS2_0070,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,genuine,101,OAS1_0341,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,3.0,4.0,3.0,2.0,4.0,2.0,3.0
T2_brainage,qwen7b,shuffled,62,OAS1_0208,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,174,OAS2_0045,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,217,OAS2_0073,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,11,OAS1_0033,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,96,OAS1_0326,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,3.0,2.0,3.0,2.0,2.5
T2_brainage,qwen7b,shuffled,303,OAS2_0169,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,276,OAS2_0138,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,257,OAS2_0117,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,152,OAS2_0022,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,12,OAS2_0012,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,genuine,140,OAS2_0111,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,70,OAS2_0054,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,2.0,3.0,3.0,2.0,3.0,3.0,2.6666666666666665
T3_l2c,qwen7b,genuine,134,OAS2_0103,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,genuine,128,OAS2_0100,SCORES: GROUNDING=4 BIOLOGY=3 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,4.0,3.0,3.0,3.0,4.0,3.0,3.333333333333333
T3_l2c,qwen7b,shuffled,192,OAS2_0160,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,131,OAS2_0102,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,38,OAS2_0034,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,3.0,3.0,3.0,2.0,3.0,3.0,2.833333333333333
T3_l2c,qwen7b,shuffled,144,OAS2_0116,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,3.0,2.0,3.0,2.0,2.5
T3_l2c,qwen7b,shuffled,56,OAS2_0045,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,genuine,144,OAS2_0116,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,216,OAS2_0183,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,genuine,108,OAS2_0080,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,34,OAS2_0031,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,50,OAS2_0041,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,genuine,164,OAS2_0131,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,27,OAS2_0026,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,8,OAS2_0008,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,6,OAS2_0007,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,3.0,2.0,3.0,2.0,2.5
T3_l2c,qwen7b,shuffled,23,OAS2_0020,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,164,OAS2_0131,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,genuine,50,OAS2_0041,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,shuffled,201,OAS2_0172,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,133,OAS2_0103,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,2.0,3.0,3.0,2.0,3.0,3.0,2.6666666666666665
T3_l2c,qwen7b,genuine,171,OAS2_0140,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,3,OAS2_0004,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,181,OAS2_0147,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,shuffled,65,OAS2_0050,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,206,OAS2_0176,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,2.0,3.0,3.0,2.0,3.0,3.0,2.6666666666666665
T3_l2c,qwen7b,genuine,65,OAS2_0050,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,34,OAS2_0031,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,2.0,3.0,3.0,2.0,3.0,3.0,2.6666666666666665
T3_l2c,qwen7b,shuffled,8,OAS2_0008,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,149,OAS2_0119,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,genuine,211,OAS2_0179,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,114,OAS2_0088,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,genuine,1,OAS2_0002,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,96,OAS2_0073,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,genuine,168,OAS2_0137,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,212,OAS2_0181,SCORES: GROUNDING=3 BIOLOGY=2 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=2,3.0,2.0,3.0,2.0,3.0,2.0,2.5
T3_l2c,qwen7b,shuffled,13,OAS2_0013,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,genuine,43,OAS2_0036,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,126,OAS2_0099,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,3.0,4.0,3.0,3.333333333333333
T3_l2c,qwen7b,shuffled,165,OAS2_0133,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,genuine,82,OAS2_0063,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,163,OAS2_0129,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,genuine,113,OAS2_0087,SCORES: GROUNDING=2 BIOLOGY=2 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,2.0,2.0,1.0,3.0,2.0,2.0
T3_l2c,qwen7b,shuffled,83,OAS2_0064,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=4 CLINICAL_USE=2,2.0,3.0,2.0,1.0,4.0,2.0,2.333333333333333
T3_l2c,qwen7b,shuffled,208,OAS2_0177,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,2.0,3.0,3.0,2.0,3.0,3.0,2.6666666666666665
T3_l2c,qwen7b,genuine,86,OAS2_0067,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,108,OAS2_0080,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,2.0,3.0,3.0,2.0,3.0,3.0,2.6666666666666665
T3_l2c,qwen7b,shuffled,199,OAS2_0171,SCORES: GROUNDING=2 BIOLOGY=2 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,2.0,2.0,1.0,3.0,2.0,2.0
T3_l2c,qwen7b,shuffled,140,OAS2_0111,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,15,OAS2_0014,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,genuine,153,OAS2_0122,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,shuffled,2,OAS2_0002,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,3.0,4.0,3.0,2.0,3.0,3.0,3.0
T3_l2c,qwen7b,genuine,203,OAS2_0174,SCORES: GROUNDING=4 BIOLOGY=3 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,4.0,3.0,3.0,3.0,4.0,3.0,3.333333333333333
T3_l2c,qwen7b,genuine,156,OAS2_0126,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,0,OAS2_0001,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,188,OAS2_0156,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,46,OAS2_0037,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,59,OAS2_0048,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,157,OAS2_0127,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,genuine,127,OAS2_0100,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,3.0,4.0,3.0,3.333333333333333
T3_l2c,qwen7b,genuine,169,OAS2_0138,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,152,OAS2_0121,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,genuine,161,OAS2_0128,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,186,OAS2_0152,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,shuffled,3,OAS2_0004,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,2.0,3.0,3.0,2.0,3.0,3.0,2.6666666666666665
T3_l2c,qwen7b,shuffled,109,OAS2_0080,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,genuine,121,OAS2_0095,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,198,OAS2_0169,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,shuffled,188,OAS2_0156,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,shuffled,85,OAS2_0066,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,genuine,201,OAS2_0172,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,genuine,206,OAS2_0176,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,118,OAS2_0091,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
